wsj_0752.tml_3_5551	CT+	split of the commoncomma payable dec . 
wsj_0752.tml_3_5552	CT+	aep industries inc. directors authorized a 3-for-2 
wsj_0752.tml_3_5553	CT+	directors authorized a 3-for-2 split of the 
wsj_0752.tml_3_5554	CT+	7 to stock of record nov . 
wsj_0752.tml_4_5555	Uu	at boosting the stocksquotes liquiditycomma said brendan 
wsj_0752.tml_4_5556	CT+	_ _ _ the split was aimed 
wsj_0752.tml_4_5557	Uu	_ the split was aimed at boosting 
wsj_0752.tml_4_5558	Uu	split was aimed at boosting the stocksquotes 
wsj_0752.tml_4_5559	CT+	boosting the stocksquotes liquiditycomma said brendan barbacomma 
wsj_0752.tml_5_5560	CT+	splitcomma the company will have more than 
wsj_0752.tml_5_5561	CT+	_ _ after the splitcomma the company 
wsj_0752.tml_6_5562	CT+	_ in national over-the-counter trading yesterdaycomma aep 
wsj_0752.tml_6_5563	CT+	trading yesterdaycomma aep shares closed at dollar21.25comma 
wsj_0752.tml_6_5564	CT+	yesterdaycomma aep shares closed at dollar21.25comma down 
wsj_0918.tml_3_5565	CT+	_ du pont co. reported that third-quarter 
wsj_0918.tml_3_5566	Uu	reported that third-quarter profit grew a robust 
wsj_0918.tml_3_5567	Uu	strength of the companysquotes operations in various 
wsj_0918.tml_4_5568	CT+	to shareholders by some dollar140 million. _ 
wsj_0918.tml_4_5569	CT+	to shareholders by some dollar140 million. _ 
wsj_0918.tml_4_5570	CT+	_ du pont also raised its quarterly 
wsj_0918.tml_4_5571	CT+	share from dollar1.05comma a change that will 
wsj_0918.tml_4_5572	CT+	a change that will increase the annualized 
wsj_0918.tml_5_5573	CT+	its broad range of businesses. _ _ 
wsj_0918.tml_5_5574	CT+	badly by sharp price declines for basic 
wsj_0918.tml_5_5575	CT+	du pontcomma unlike companies hurt badly by 
wsj_0918.tml_5_5576	CT+	chemicals and plasticscomma is benefiting from its 
wsj_0918.tml_6_5577	CT+	the profit gain was made despite a 
wsj_0918.tml_6_5578	CT+	was made despite a weakening in the 
wsj_0918.tml_6_5579	CT+	a suppliercomma and a strengthening in the 
wsj_0918.tml_6_5580	CT+	in the dollarcomma which lowers the value 
wsj_0918.tml_7_5581	CT+	line with wall street estimates. _ _ 
wsj_0918.tml_7_5582	CT+	the wilmingtoncomma del.comma company reported net of 
wsj_0918.tml_8_5583	CT+	year-earlier periodcomma the company earned dollar461 millioncomma 
wsj_0918.tml_9_5584	CT+	billioncomma up 9.4percentagesign from dollar7.85 billion. _ 
wsj_0918.tml_9_5585	CT+	billioncomma up 9.4percentagesign from dollar7.85 billion. _ 
wsj_0918.tml_10_5586	CT+	that they intend to increase rewards to 
wsj_0918.tml_10_5587	CT+	second this yearcomma an affirmation of statements 
wsj_0918.tml_10_5588	Uu	top executives that they intend to increase 
wsj_0918.tml_10_5589	Uu	that they intend to increase rewards to 
wsj_0918.tml_11_5590	CT+	he entered his current position in april. 
wsj_0918.tml_11_5591	Uu	_ backslashwe have not benefited the shareholder 
wsj_0918.tml_11_5592	Uu	as much as we need tocommabackslash said 
wsj_0918.tml_11_5593	CT+	as we need tocommabackslash said edgar woolard 
wsj_0918.tml_11_5594	CT+	executive officercomma in an interview several months 
wsj_0918.tml_11_5595	CT+	several months before he entered his current 
wsj_0918.tml_13_5596	CT+	by the bronfman familycomma said the company 
wsj_0918.tml_13_5597	Uu	said the company will post additional pretax 
wsj_0918.tml_13_5598	Uu	will post additional pretax profit of about 
wsj_0918.tml_13_5599	Uu	pretax profit of about dollar33 million a 
wsj_0918.tml_14_5600	CT+	du pont also announced plans for a 
wsj_0918.tml_14_5601	CT+	_ du pont also announced plans for 
wsj_0918.tml_14_5602	Uu	will be paid on pre-split shares. _ 
wsj_0918.tml_14_5603	CT+	higher dividend will be paid on pre-split 
wsj_0918.tml_15_5604	CT+	share to close at dollar117.375 in new 
wsj_0918.tml_15_5605	CT+	_ du pontsquotes stock rose dollar2.50 a 
wsj_0918.tml_15_5606	CT+	dollar2.50 a share to close at dollar117.375 
wsj_0918.tml_16_5607	CT+	_ seagram closed at dollar84.75comma up 12.5 
wsj_0918.tml_16_5608	CT+	_ _ _ seagram closed at dollar84.75comma 
wsj_0918.tml_17_5609	CT+	_ _ _ _ leading the gains 
wsj_0918.tml_17_5610	CT+	products segmentcomma where profit soared to dollar155 
wsj_0918.tml_17_5611	CT+	to dollar155 million from dollar99 million a 
wsj_0918.tml_17_5612	CT+	to dollar155 million from dollar99 million a 
wsj_0918.tml_18_5613	CT+	demand and higher selling prices for titanium 
wsj_0918.tml_18_5614	CT+	_ _ the company benefited from continued 
wsj_0918.tml_18_5615	CT+	benefited from continued strong demand and higher 
wsj_0918.tml_19_5616	CT+	to the chemicals industrycomma says du pont 
wsj_0918.tml_19_5617	Uu	says du pont still holds an edge 
wsj_0918.tml_20_5618	CT+	_ _ _ he said du pont 
wsj_0918.tml_20_5619	Uu	he said du pont holds about 23percentagesign 
wsj_0918.tml_21_5620	CT+	by higher natural gas prices and volume. 
wsj_0918.tml_21_5621	CT+	by higher natural gas prices and volume. 
wsj_0918.tml_21_5622	CT+	to dollar98 million from dollar71 million in 
wsj_0918.tml_21_5623	CT+	to dollar98 million from dollar71 million in 
wsj_0918.tml_21_5624	CT+	_ _ _ profit climbed to dollar98 
wsj_0918.tml_21_5625	CT+	inc. oil company was helped by crude 
wsj_0918.tml_22_5626	CT+	to dollar64 million from dollar27 million. _ 
wsj_0918.tml_22_5627	CT+	to dollar64 million from dollar27 million. _ 
wsj_0918.tml_22_5628	CT+	which includes herbicidescomma profit grew to dollar64 
wsj_0918.tml_23_5629	Uu	of the u.s. was delayed earlier in 
wsj_0918.tml_23_5630	Uu	a spokesman said herbicide use in some 
wsj_0918.tml_23_5631	Uu	the year by heavy rainscomma thus increasing 
wsj_0918.tml_23_5632	CT+	_ _ a spokesman said herbicide use 
wsj_0918.tml_23_5633	Uu	by heavy rainscomma thus increasing sales in 
wsj_0918.tml_24_5634	CT+	to dollar180 million from dollar155 millioncomma a 
wsj_0918.tml_24_5635	CT+	to dollar180 million from dollar155 millioncomma a 
wsj_0918.tml_24_5636	CT+	the fibers segmentcomma profit rose to dollar180 
wsj_0918.tml_24_5637	CT+	a gain du pont attributed to higher 
wsj_0918.tml_24_5638	Uu	pont attributed to higher demand in the 
wsj_0918.tml_25_5639	Uu	two segments posted lower earnings for the 
wsj_0918.tml_25_5640	CT+	_ _ two segments posted lower earnings 
wsj_0918.tml_26_5641	CT+	_ profit from coal fell to dollar41 
wsj_0918.tml_26_5642	CT+	because of a minerssquote strike. _ _ 
wsj_0918.tml_26_5643	CT+	to dollar41 million from dollar58 millioncomma partly 
wsj_0918.tml_26_5644	CT+	to dollar41 million from dollar58 millioncomma partly 
wsj_0918.tml_27_5645	CT+	and profit from polymers dropped to dollar107 
wsj_0918.tml_27_5646	CT+	lower demand and selling prices in certain 
wsj_0918.tml_27_5647	CT+	to dollar107 million from dollar122 million amid 
wsj_0918.tml_27_5648	CT+	to dollar107 million from dollar122 million amid 
wsj_0918.tml_28_5649	CT+	nine monthscomma du pont earned dollar2 billioncomma 
wsj_0918.tml_28_5650	CT+	from dollar1.69 billioncomma or dollar7.03 a sharecomma 
wsj_0918.tml_29_5651	CT+	_ _ _ sales increased 10percentagesign to 
wsj_0918.tml_29_5652	CT+	to dollar26.54 billion from dollar24.05 billion. _ 
wsj_0918.tml_29_5653	CT+	to dollar26.54 billion from dollar24.05 billion. _ 
wsj_0918.tml_30_5654	CT+	increased dividend will be paid dec . 
wsj_0918.tml_30_5655	CT+	14 to holders of record nov . 
wsj_0918.tml_31_5656	Uu	_ _ the stock splitcomma which is 
wsj_0918.tml_31_5657	Uu	is subject to holder approvalcomma would be 
wsj_0918.tml_31_5658	Uu	holder approvalcomma would be paid on a 
wsj_0918.tml_31_5659	CT+	january to holders of record dec . 
wsj_0918.tml_31_5660	CT+	stock splitcomma which is subject to holder 
wsj_0918.tml_31_5661	CT+	paid on a still unspecified date in 
wsj_0981.tml_4_5662	CT+	mgm grand inc. has agreed to pay 
wsj_0981.tml_4_5663	CT+	inc. has agreed to pay dollar93 million 
wsj_0981.tml_4_5664	CT+	million common shares to buy 117 acres 
wsj_0981.tml_5_5665	CT+	would be paid to buy the existing 
wsj_0981.tml_5_5666	CT+	shares ) would be paid to buy 
wsj_0981.tml_6_5667	Uu	remaining properties to be acquired are the 
wsj_0981.tml_7_5668	CT+	the purchase price was disclosed in a 
wsj_0981.tml_7_5669	CT+	in a preliminary prospectus issued in connection 
wsj_0981.tml_8_5670	CT+	corp.comma earlier this month announced its agreements 
wsj_0981.tml_8_5671	CT+	this month announced its agreements to acquire 
wsj_0981.tml_8_5672	Uu	announced its agreements to acquire the propertiescomma 
wsj_0981.tml_8_5673	CT-	propertiescomma but did not disclose the purchase 
wsj_0981.tml_9_5674	CT+	mr. kerkorian and tracindacomma according to the 
wsj_0981.tml_9_5675	Uu	total shares outstanding to 28.7 millioncomma of 
wsj_0981.tml_9_5676	CT+	_ the proposed stock offering and issuance 
wsj_0981.tml_9_5677	CT+	proposed stock offering and issuance of nearly 
wsj_0981.tml_9_5678	Uu	the land purchase will bring mgm grandsquotes 
wsj_0981.tml_9_5679	Uu	which 72percentagesign will be owned by mr. 
wsj_0981.tml_10_5680	CT+	_ _ in over-the-counter tradingcomma mgm grand 
wsj_0981.tml_10_5681	CT+	tradingcomma mgm grand was bid at dollar17.50 
wsj_0981.tml_11_5682	PR+	resort in las vegascomma refurbishing certain aircraft 
wsj_0981.tml_11_5683	CT+	from the offering are expected to be 
wsj_0981.tml_11_5684	PR+	are expected to be used for remodeling 
wsj_0981.tml_11_5685	PR+	to be used for remodeling the companysquotes 
wsj_0981.tml_11_5686	PR+	air unitcomma and to acquire the property 
wsj_0981.tml_12_5687	CT+	estimates the desert inn remodeling will cost 
wsj_0981.tml_12_5688	CT+	dollar32 millioncomma and the refurbishment of the 
wsj_0981.tml_12_5689	CT+	_ _ the company said it estimates 
wsj_0981.tml_12_5690	Uu	the company said it estimates the desert 
wsj_0981.tml_12_5691	Uu	mcdonnell douglas corp.comma will cost around dollar24.5 
wsj_0981.tml_12_5692	CT+	the three dc-8-62 aircraftcomma made by mcdonnell 
wsj_0981.tml_12_5693	Uu	mcdonnell douglas corp.comma will cost around dollar24.5 
wsj_0981.tml_13_5694	CT+	dollar600 million or more cost of building 
wsj_0981.tml_13_5695	Uu	or more cost of building the proposed 
wsj_0981.tml_13_5696	CT+	_ _ mgm grand said the latest 
wsj_0981.tml_13_5697	Uu	stock offering wo not cover the dollar600 
wsj_0981.tml_13_5698	CT+	and theme parkcomma and added it will 
wsj_0981.tml_13_5699	Uu	and added it will need to seek 
wsj_0981.tml_13_5700	Uu	it will need to seek additional financingcomma 
wsj_0981.tml_14_5701	CT+	_ _ _ _ construction is set 
wsj_0981.tml_14_5702	CT+	_ _ construction is set to begin 
wsj_0981.tml_14_5703	PR+	construction is set to begin in early 
wsj_0981.tml_16_5704	Uu	room rates will be between dollar35 and 
wsj_0981.tml_16_5705	Uu	the facility will be marketed toward familiescomma 
wsj_0981.tml_16_5706	CT+	a nightcomma mgm grand said. _ _ 
wsj_0981.tml_17_5707	CT-	the prospectus did not include many details 
wsj_0981.tml_17_5708	CT+	parkcomma although conceptual drawingscomma released this monthcomma 
wsj_0981.tml_17_5709	CT+	drawingscomma released this monthcomma show that it 
wsj_0981.tml_17_5710	PS+	show that it may feature several backslashthemedbackslash 
wsj_0586.tml_3_5711	CT+	_ london share prices closed sharply lower 
wsj_0586.tml_3_5712	CT+	the exchequer nigel lawsonsquotes resignation slapped the 
wsj_0586.tml_3_5713	CT+	exchequer nigel lawsonsquotes resignation slapped the market 
wsj_0586.tml_3_5714	CT+	streetsquotes rapid initial sell-off knocked it down. 
wsj_0586.tml_4_5715	CT+	sterling after mr. lawsonsquotes resignation. _ _ 
wsj_0586.tml_4_5716	CT+	depressed initially by overnight losses in new 
wsj_0586.tml_4_5717	CT+	_ london shares were depressed initially by 
wsj_0586.tml_4_5718	CT+	york and by the drop in sterling 
wsj_0586.tml_5_5719	CT+	it showed some early resilience after central 
wsj_0586.tml_5_5720	CT+	resilience after central bank support firmed sterlingcomma 
wsj_0586.tml_5_5721	CT+	after central bank support firmed sterlingcomma but 
wsj_0586.tml_5_5722	CT+	and signs of further weakness in the 
wsj_0586.tml_5_5723	CT+	firmed sterlingcomma but the weight of wall 
wsj_0586.tml_5_5724	CT-	a hefty load to bear. _ _ 
wsj_0586.tml_6_5725	CT+	_ new york stocks recovered some of 
wsj_0586.tml_6_5726	CT+	after the london market closed. _ _ 
wsj_0586.tml_7_5727	CT+	helped spark the current weakness in london. 
wsj_0586.tml_7_5728	CT+	financial times 100-share index shed 47.3 points 
wsj_0586.tml_7_5729	CT+	shed 47.3 points to close at 2082.1comma 
wsj_0586.tml_7_5730	CT+	13comma when wall streetsquotes plunge helped spark 
wsj_0586.tml_7_5731	CT+	when wall streetsquotes plunge helped spark the 
wsj_0586.tml_7_5732	CT+	wall streetsquotes plunge helped spark the current 
wsj_0586.tml_8_5733	CT+	42.0 points lower at 1678.5. _ _ 
wsj_0586.tml_8_5734	CT+	_ the 30-share index settled 42.0 points 
wsj_0586.tml_9_5735	CT+	_ _ volume was 840.8 million sharescomma 
wsj_0586.tml_9_5736	CT+	million sharescomma up from 443.6 million thursday 
wsj_0586.tml_9_5737	CT+	the weeksquotes most active session. _ _ 
wsj_0586.tml_10_5738	Uu	trading account and the start of a 
wsj_0586.tml_10_5739	CT+	_ _ _ dealers said the turnovercomma 
wsj_0586.tml_10_5740	Uu	100-share index stockscomma partly reflected the flurry 
wsj_0586.tml_10_5741	Uu	stockscomma partly reflected the flurry of activity 
wsj_0586.tml_10_5742	Uu	activity typical at the close of a 
wsj_0586.tml_10_5743	Uu	start of a new account. _ _ 
wsj_0586.tml_10_5744	Uu	start of a new account. _ _ 
wsj_0586.tml_11_5745	Uu	and showed the broad-based fears over the 
wsj_0586.tml_11_5746	CT+	britainsquotes currency in the wake of the 
wsj_0586.tml_11_5747	CT+	_ _ but they said fridaysquotes focus 
wsj_0586.tml_11_5748	Uu	on the top-tier stocks telegraphed active overseas 
wsj_0586.tml_11_5749	Uu	stocks telegraphed active overseas selling and showed 
wsj_0586.tml_11_5750	Uu	active overseas selling and showed the broad-based 
wsj_0586.tml_11_5751	CT+	the wake of the upheaval in prime 
wsj_0586.tml_12_5752	CT+	dealer with warburg securities noted british gascomma 
wsj_0586.tml_12_5753	CT+	million shares tradedcomma was affected by the 
wsj_0586.tml_12_5754	CT+	implications of mr. lawsonsquotes departure and mrs. 
wsj_0586.tml_12_5755	CT+	and mrs. thatchersquotes cabinet shuffle. _ _ 
wsj_0586.tml_13_5756	CT+	attributed the unusually high volume to broad-based 
wsj_0586.tml_13_5757	Uu	to broad-based selling on fears that the 
wsj_0586.tml_13_5758	Uu	party positioned to regain control of the 
wsj_0586.tml_13_5759	CT+	high volume to broad-based selling on fears 
wsj_0586.tml_13_5760	Uu	of the government and renew efforts at 
wsj_0586.tml_13_5761	Uu	the government and renew efforts at nationalization. 
wsj_0586.tml_13_5762	CT+	_ _ _ he attributed the unusually 
wsj_0586.tml_13_5763	Uu	and britainsquotes labor party positioned to regain 
wsj_0586.tml_13_5764	Uu	labor party positioned to regain control of 
wsj_0586.tml_13_5765	Uu	and renew efforts at nationalization. _ _ 
wsj_0586.tml_14_5766	CT+	share to close at 185 pence ( 
wsj_0586.tml_14_5767	CT+	_ _ british gas shed 8.5 pence 
wsj_0586.tml_14_5768	CT+	pence a share to close at 185 
wsj_0586.tml_15_5769	Uu	hit by profit-taking over concerns that london 
wsj_0586.tml_15_5770	Uu	shares will continue posting declines and the 
wsj_0586.tml_15_5771	Uu	posting declines and the uncertainty over sterling 
wsj_0586.tml_15_5772	CT+	_ _ other dealers added that the 
wsj_0586.tml_15_5773	Uu	stocks in general were hit by profit-taking 
wsj_0586.tml_15_5774	Uu	that london shares will continue posting declines 
wsj_0586.tml_15_5775	Uu	london shares will continue posting declines and 
wsj_0586.tml_16_5776	CT+	steel skidded 1.74 to 123.5 on turnover 
wsj_0586.tml_16_5777	CT+	british gascomma british steel skidded 1.74 to 
wsj_0586.tml_17_5778	CT+	petroleum fell 5 to 286 on 14 
wsj_0586.tml_17_5779	CT+	_ _ british petroleum fell 5 to 
wsj_0586.tml_18_5780	CT+	_ _ _ dealers said the multinational 
wsj_0586.tml_18_5781	Uu	multinational oil company was pressured by recent 
wsj_0586.tml_18_5782	Uu	by recent brokerage recommendations urging investors to 
wsj_0586.tml_18_5783	Uu	recommendations urging investors to switch into shell 
wsj_0586.tml_19_5784	CT+	shell eased 1 to 416 on turnover 
wsj_0586.tml_19_5785	CT+	_ _ _ shell eased 1 to 
wsj_0586.tml_20_5786	CT+	industries dropped 11 to # 10.86comma hanson 
wsj_0586.tml_20_5787	CT+	hanson skidded 9.5 to 200.5comma and british 
wsj_0586.tml_20_5788	CT+	telecom fell 10 to 250. _ _ 
wsj_0586.tml_20_5789	CT+	issuescomma imperial chemical industries dropped 11 to 
wsj_0586.tml_20_5790	CT+	to # 10.86comma hanson skidded 9.5 to 
wsj_0586.tml_20_5791	CT+	200.5comma and british telecom fell 10 to 
wsj_0586.tml_21_5792	CT+	in tokyocomma stocks closed lower but above 
wsj_0586.tml_21_5793	CT+	_ in tokyocomma stocks closed lower but 
wsj_0586.tml_22_5794	CT+	profit-taking triggered by sharp advances made through 
wsj_0586.tml_22_5795	CT+	through this week and fell 151.20 points 
wsj_0586.tml_22_5796	CT+	was pressured down by profit-taking triggered by 
wsj_0586.tml_22_5797	CT+	fell 151.20 points to 35527.29. _ _ 
wsj_0586.tml_22_5798	CT+	the nikkei index was pressured down by 
wsj_0586.tml_22_5799	CT+	pressured down by profit-taking triggered by sharp 
wsj_0586.tml_23_5800	CT+	_ _ in early trading in tokyo 
wsj_0586.tml_23_5801	CT+	mondaycomma the nikkei index fell 148.85 points 
wsj_0586.tml_23_5802	CT+	fell 148.85 points to 35378.44. _ _ 
wsj_0586.tml_24_5803	CT+	was down 15.82 at 2681.76. _ _ 
wsj_0586.tml_25_5804	CT+	_ first-section volume was estimated at 1.3 
wsj_0586.tml_25_5805	Uu	volume was estimated at 1.3 billion sharescomma 
wsj_0586.tml_25_5806	CT+	billion sharescomma up from 886 million shares 
wsj_0586.tml_26_5807	CT+	official at wako securities said brokeragessquote excessive 
wsj_0586.tml_26_5808	CT+	excessive expectations about recent advances in tokyu 
wsj_0586.tml_26_5809	Uu	real estate issues were dashed friday. _ 
wsj_0586.tml_26_5810	Uu	securities said brokeragessquote excessive expectations about recent 
wsj_0586.tml_27_5811	CT+	_ _ _ dealers placed heavy buy 
wsj_0586.tml_27_5812	CT+	dealers placed heavy buy orders in the 
wsj_0586.tml_27_5813	CT+	in the morning to start the first 
wsj_0586.tml_27_5814	CT+	trading day for november transactions. _ _ 
wsj_0586.tml_27_5815	CT+	to start the first trading day for 
wsj_0586.tml_28_5816	Uu	_ _ but they failed to sell 
wsj_0586.tml_28_5817	Uu	but they failed to sell these stocks 
wsj_0586.tml_28_5818	Uu	sharp gains these issues made this weekcomma 
wsj_0586.tml_28_5819	CT+	weekcomma the wako official said. _ _ 
wsj_0586.tml_28_5820	Uu	client investorscomma who were cautious about the 
wsj_0586.tml_28_5821	CT+	cautious about the sharp gains these issues 
wsj_0586.tml_29_5822	CT+	_ _ fund managers said fridaysquotes profittaking 
wsj_0586.tml_29_5823	Uu	weeksquotes backslashabnormal feverbackslash in buying real estatecomma 
wsj_0586.tml_29_5824	Uu	of the weeksquotes backslashabnormal feverbackslash in buying 
wsj_0586.tml_29_5825	CT+	fund managers said fridaysquotes profittaking was a 
wsj_0586.tml_29_5826	Uu	profittaking was a natural result of the 
wsj_0586.tml_30_5827	CT+	_ _ frankfurt prices closed lower again 
wsj_0586.tml_30_5828	CT+	saw the dax index lose 4percentagesign. _ 
wsj_0586.tml_30_5829	CT+	again fridaycomma the fourth decline in the 
wsj_0586.tml_30_5830	CT+	five days and the culmination of a 
wsj_0586.tml_31_5831	CT+	_ _ the dax dropped 19.69 points 
wsj_0586.tml_31_5832	CT+	19.69 points friday to 1462.93. _ _ 
wsj_0586.tml_32_5833	CT+	_ _ _ traders said the continued 
wsj_0586.tml_32_5834	CT+	traders said the continued turbulence in other 
wsj_0586.tml_32_5835	CT+	marketscomma coupled with the drop in london 
wsj_0586.tml_32_5836	CT+	london following the lawson resignationcomma were responsible. 
wsj_0586.tml_32_5837	Uu	the lawson resignationcomma were responsible. _ _ 
wsj_0586.tml_33_5838	CT+	_ _ _ traders said that selling 
wsj_0586.tml_33_5839	Uu	and that the dax dropped friday more 
wsj_0586.tml_33_5840	Uu	of any substantial buying interest. _ _ 
wsj_0586.tml_34_5841	CT+	_ _ _ they said contributing to 
wsj_0586.tml_34_5842	CT+	many professional traders had chosen to square 
wsj_0586.tml_34_5843	CT+	traders had chosen to square positions ahead 
wsj_0586.tml_34_5844	CT+	contributing to the downward drift was the 
wsj_0586.tml_38_5845	CT+	_ _ _ traders said the market 
wsj_0586.tml_38_5846	CT+	of the wild swings seen on the 
wsj_0586.tml_38_5847	Uu	the market remains extremely nervous because of 
wsj_0586.tml_38_5848	CT+	because of the wild swings seen on 
wsj_0586.tml_39_5849	Uu	_ _ _ thatsquotes leaving small investors 
wsj_0586.tml_39_5850	CT+	with cold feetcomma they saidcomma and prompting 
wsj_0586.tml_39_5851	Uu	feetcomma they saidcomma and prompting institutions to 
wsj_0586.tml_39_5852	Uu	and prompting institutions to take a reserved 
wsj_0586.tml_39_5853	Uu	market in new york settles down somewhat. 
wsj_0586.tml_40_5854	CT+	_ elsewherecomma share prices closed lower in 
wsj_0586.tml_40_5855	CT+	and stockholmcomma and were mixed in milan. 
wsj_0586.tml_41_5856	CT+	british shakeup was widely cited for the 
wsj_0586.tml_41_5857	CT+	_ _ the british shakeup was widely 
wsj_0586.tml_41_5858	CT+	widely cited for the declines. _ _ 
wsj_0586.tml_42_5859	CT+	_ share prices also closed lower in 
wsj_0586.tml_43_5860	Uu	especially new yorkcomma caused selling pressure. _ 
wsj_0586.tml_43_5861	CT+	_ _ _ _ concern about declines 
wsj_0586.tml_43_5862	Uu	_ _ concern about declines in other 
wsj_0586.tml_43_5863	CT+	marketscomma especially new yorkcomma caused selling pressure. 
wsj_0586.tml_43_5864	CT+	new yorkcomma caused selling pressure. _ _ 
wsj_0586.tml_44_5865	CT+	major stock marketscomma as calculated by morgan 
wsj_0586.tml_46_5866	CT+	_ _ the percentage change is since 
wsj_0709.tml_5_5867	Uu	expects to report net income of 15 
wsj_0709.tml_5_5868	CT+	_ _ _ international said it expects 
wsj_0709.tml_5_5869	Uu	_ international said it expects to report 
wsj_0709.tml_5_5870	Uu	said it expects to report net income 
wsj_0709.tml_6_5871	CT+	_ _ the company said it expects 
wsj_0709.tml_6_5872	Uu	the company said it expects to release 
wsj_0709.tml_6_5873	Uu	said it expects to release third-quarter results 
wsj_0709.tml_7_5874	CT+	home and cemetery operator changed from a 
wsj_0709.tml_8_5875	CT+	service corp. had a loss of about 
wsj_0709.tml_8_5876	CT+	. 31comma service corp. had a loss 
wsj_0709.tml_9_5877	CT+	40 cents a sharecomma write-down associated with 
wsj_0660.tml_3_5878	CT+	_ montedison s.p.a. definitively agreed to buy 
wsj_0660.tml_3_5879	CT+	s.p.a. definitively agreed to buy all of 
wsj_0660.tml_4_5880	CT+	_ _ montedison now owns about 72percentagesign 
wsj_0660.tml_5_5881	CT+	the companies said the accord was unanimously 
wsj_0660.tml_5_5882	CT+	_ _ the companies said the accord 
wsj_0660.tml_5_5883	Uu	the accord was unanimously approved by a 
wsj_0660.tml_6_5884	CT+	the pactcomma montedision will make a dollar37-a-share 
wsj_0660.tml_6_5885	CT+	make a dollar37-a-share tender offer for erbamont 
wsj_0660.tml_7_5886	CT+	_ _ the tender offer will be 
wsj_0660.tml_7_5887	CT+	be followed by the sale of all 
wsj_0660.tml_8_5888	CT+	erbamont will then be liquidatedcomma with any 
wsj_0660.tml_8_5889	CT+	be liquidatedcomma with any remaining erbamont holders 
wsj_0660.tml_8_5890	CT+	any remaining erbamont holders receiving a distribution 
wsj_0660.tml_9_5891	CT+	_ _ the companies said the transaction 
wsj_0660.tml_9_5892	Uu	the transaction is being structured this way 
wsj_0660.tml_9_5893	Uu	is organizedcomma do not provide for merger 
wsj_0662.tml_3_5894	CT+	_ _ jayark corp. agreed to pay 
wsj_0662.tml_3_5895	Uu	jayark corp. agreed to pay dollar4 million 
wsj_0662.tml_3_5896	Uu	million common shares to acquire closely held 
wsj_0662.tml_4_5897	CT+	trading fridaycomma jayark was quoted at 87.5 
wsj_0662.tml_4_5898	CT+	_ _ in over-the-counter trading fridaycomma jayark 
wsj_0662.tml_7_5899	CT+	40percentagesign of kofcohcomma jayark said. _ _ 
wsj_0662.tml_7_5900	Uu	executive officer of jayarkcomma holds about 40percentagesign 
wsj_0662.tml_9_5901	CT+	ended july 31comma jayark had an average 
wsj_0662.tml_10_5902	Uu	_ _ _ the transaction is subject 
wsj_0662.tml_10_5903	Uu	saidcomma adding that shareholder approval is not 
wsj_0662.tml_10_5904	CT+	disinterested directorscomma the company saidcomma adding that 
wsj_0662.tml_10_5905	CT+	directorscomma the company saidcomma adding that shareholder 
wsj_0662.tml_10_5906	Uu	saidcomma adding that shareholder approval is not 
wsj_0662.tml_10_5907	Uu	shareholder approval is not needed. _ _ 
wsj_0662.tml_10_5908	Uu	_ the transaction is subject to approval 
wsj_0791.tml_4_5909	CT+	limited partnership of boston said it may 
wsj_0791.tml_4_5910	Uu	boston said it may make a tender 
wsj_0791.tml_4_5911	Uu	may make a tender offer for some 
wsj_0791.tml_5_5912	CT+	computerscomma has had substantial losses in the 
wsj_0791.tml_5_5913	CT+	for personal computerscomma has had substantial losses 
wsj_0791.tml_6_5914	CT+	has been trading under dollar4 a share 
wsj_0791.tml_6_5915	CT+	has been trading under dollar4 a share 
wsj_0791.tml_6_5916	CT+	a sharecomma has been trading under dollar4 
wsj_0791.tml_7_5917	CT+	dollar4.375 a sharecomma up dollar1.125comma in national 
wsj_0791.tml_7_5918	CT+	_ _ yesterday it closed at dollar4.375 
wsj_0791.tml_7_5919	CT+	dollar1.125comma in national over-the-counter trading. _ _ 
wsj_0791.tml_8_5920	CT+	exchange commission filingcomma norwood said itsquotes part 
wsj_0791.tml_8_5921	Uu	of a group that holds 525comma546 phoenix 
wsj_0791.tml_9_5922	Uu	_ _ norwood has made backslashno detailed 
wsj_0791.tml_9_5923	Uu	planscommabackslash but it has engaged in talks 
wsj_0791.tml_9_5924	Uu	it has engaged in talks with other 
wsj_0791.tml_9_5925	CT+	other shareholderscomma the filing said. _ _ 
wsj_0791.tml_9_5926	Uu	has made backslashno detailed planscommabackslash but it 
wsj_0791.tml_10_5927	CT+	_ _ _ phoenix declined to comment. 
wsj_0791.tml_10_5928	CT-	_ phoenix declined to comment. _ _ 
wsj_0791.tml_11_5929	CT+	_ _ norwood is controlled by daniel 
wsj_0791.tml_12_5930	CT+	_ _ _ also involved in the 
wsj_0791.tml_12_5931	CT+	presidentcomma field operationscomma who left phoenix at 
wsj_0791.tml_13_5932	CT+	the filing as a consultant to oasis. 
wsj_0791.tml_13_5933	CT+	_ mr. angelo was described in the 
wsj_0781.tml_3_5934	CT+	most powerful computer chip has flaws that 
wsj_0781.tml_3_5935	PS+	has flaws that could delay several computer 
wsj_0781.tml_3_5936	CT+	several computer makerssquote marketing effortscomma but the 
wsj_0781.tml_3_5937	CT-	the backslashbugsbackslash are not expected to hurt 
wsj_0781.tml_3_5938	PR-	are not expected to hurt intel and 
wsj_0781.tml_4_5939	CT+	in intelsquotes 80486 chipcomma say the defects 
